epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
17.685,22.08,24.838,26.5,28.862,27.463,28.21,27.822,28.557,28.455,30.1,30.285,30.598,30.485,30.607,30.935,30.165,28.932,29.845,30.295,30.778,30.455,30.248,30.19,30.455,29.93,29.69,29.532,29.792,30.295,30.185,29.82,30.015,30.058,30.438,30.258,30.492,30.442,30.265,30.325,30.118,30.36,30.565,30.197,29.893,30.11,30.252,30.278,30.212,30.478,30.24,30.447,29.9,30.02,29.985,30.492,29.752,29.74,30.088,30.42,30.552,30.332,30.537,30.315,29.945,29.925,30.402,30.388,30.178,30.322,30.518,30.12,29.882,29.972,30.202,30.118,30.528,30.352,30.428,30.578,30.59,30.465,30.545,30.645,30.432,30.39,30.492,30.395,30.635,30.64,30.458,30.52,30.592,30.52,30.43,29.91,30.63,30.68,30.7,30.423
