epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
17.655,25.005,25.937,37.605,44.79,45.522,44.262,47.132,47.378,43.64,46.762,46.713,49.352,50.95,46.34,48.965,50.925,48.49,48.622,53.943,50.52,47.817,52.535,46.535,54.49,50.15,49.202,54.935,52.638,52.75,52.808,55.707,53.625,53.468,54.582,53.722,55.96,56.532,54.562,54.77,56.067,55.782,58.79,58.172,57.172,59.905,58.355,60.117,60.26,59.812,61.308,55.885,56.385,59.872,61.122,60.078,59.118,59.65,60.242,59.012,60.055,59.65,59.402,56.072,60.26,60.603,59.548,61.002,60.64,60.472,58.715,58.575,59.65,60.745,60.135,59.537,62.075,60.732,61.588,62.128,61.08,61.955,63.65,61.765,59.112,59.293,60.705,60.595,61.378,60.732,61.265,62.21,62.322,61.08,60.817,62.835,62.26,62.432,62.322,61.892
